source,h2,ch4,c2h6,c2h4,c2h2,co,co2,scale,source_scale,label_raw,label_std
sguys99/Duval_Classification_41.xlsx,3.45484486000851,3.04727486738418,2.13987908640124,3.29819786710982,3.56525734342021,3.36735592102602,3.63648789635337,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.84633711212981,3.26717172840301,0,3.47129171105894,3.64443858946784,3.33041377334919,3,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.73639650227664,2.11394335230684,1.20411998265592,2.1846914308176,2.37839790094814,2.81954393554187,3.45484486000851,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.85430604180108,3.15836249209525,1.98677173426624,3.08278537031645,3.24551266781415,2.78390357927274,3.3541084391474,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.79239168949825,2.51188336097887,1.57978359661681,2.25767857486918,2.38738982633873,3.17026171539496,3.40312052117582,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.07918124604763,1.49136169383427,0,1.81954393554187,1.9731278535997,1.68124123737559,2.43296929087441,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.87794695162919,2.35983548233989,1.50514997831991,2.60638136511061,2.66275783168157,2.92685670894969,3.74663419893758,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.70757017609794,3.15533603746506,0,3.05690485133647,3.00432137378264,2.06818586174616,2.29446622616159,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,4.13033376849501,3.78604121024255,2.32633586092875,3.65417654187796,3.6063813651106,3.93901977644867,3.16435285578444,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.19589965240923,3.04532297878666,2.24303804868629,3.25042000230889,3.26245108973043,2.13033376849501,2.77959649125782,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.48995847942483,3.70070371714502,2.5092025223311,3.57978359661681,3.40483371661994,2.43136376415899,2.60205999132796,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.26007138798507,2.60745502321467,1.54406804435028,2.56229286445647,2.80208925788173,3.00432137378264,3.93500315145366,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.72835378202123,2.20411998265593,1.20411998265592,2.48429983934679,2.83250891270624,2.23552844690755,2.52891670027765,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.11394335230684,0.477121254719662,0,0.477121254719662,0.778151250383644,0.602059991327962,1.70757017609794,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.13672056715641,1.82607480270083,0.845098040014257,1.72427586960079,2.01703333929878,2.29225607135648,3.22479195649268,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.03502928220237,2.27415784926368,0.903089986991944,2.22010808804006,2.88592633980143,1.57978359661681,2.29885307640971,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.53147891704226,1.32221929473392,0.602059991327962,1.69019608002851,1.7481880270062,1.97772360528885,2.4983105537896,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.8998205024271,3.30102999566398,2.55022835305509,3.49415459401844,3.73158876518674,3.05307844348342,2.45484486000851,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.17609125905568,2.11394335230684,0.954242509439325,1.74036268949424,1.47712125471966,2.07918124604763,2.30102999566398,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.91381385238372,3.57863920996807,2.39794000867204,3.66464197555613,3.76566855475901,1.49136169383427,1.92941892571429,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.41497334797082,2.33243845991561,1.54406804435028,2.52374646681156,2.44247976906445,2.11394335230684,2.61909333062674,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.8750612633917,1.17609125905568,0.845098040014257,1.14612803567824,1.41497334797082,2.02118929906994,2.50785587169583,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.72427586960079,2.53781909507327,1.92941892571429,2.42488163663107,2.39794000867204,3.5910646070265,4.30102999566398,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.77815125038364,0.698970004336019,0.301029995663981,1.32221929473392,1.32221929473392,2.27415784926368,3.39967372148104,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.95424250943932,1.44715803134222,0.903089986991944,1.49136169383427,1.50514997831991,3.13987908640124,4.06818586174616,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.34242268082221,1.88649072517248,1.34242268082221,2.23044892137827,2.38021124171161,3.25527250510331,4.13987908640124,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.77085201164214,3.17609125905568,1.83250891270624,3.07918124604763,3.36172783601759,2.8750612633917,2.52504480703685,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.6232492903979,2.39794000867204,1.61278385671974,2.72427586960079,2.90308998699194,2.47712125471966,2.87563993700417,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.44715803134222,3.44715803134222,2.36921585741014,3.54406804435028,3.55630250076729,1.96378782734556,2.8561244442423,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.99563519459755,2.23044892137827,1.30102999566398,2.30102999566398,2.27875360095283,2.14612803567824,3.06445798922692,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.49136169383427,2.36172783601759,1.73239375982297,2.78532983501077,2.88081359228079,2.17609125905568,2.80002935924413,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.90308998699194,2.20411998265593,1.36172783601759,2.41497334797082,2.77815125038364,2.69019608002851,2.83884909073726,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.17609125905568,2.59659709562646,1.44715803134222,2.59659709562646,2.5092025223311,2.56229286445647,2.76042248342321,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,4.30102999566398,4.11394335230684,3.26717172840301,4.46239799789896,4.75587485567249,3.41497334797082,3.38560627359831,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.48429983934679,1.92941892571429,1.39794000867204,2.29446622616159,2.11394335230684,2.91009054559407,3.92324401863028,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.27875360095283,2.72427586960079,1.54406804435028,2.58319877396862,2.63748972951251,3.27646180417324,3.87909587950007,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.04139268515823,1.79239168949825,1.95424250943932,2.14612803567824,2.39794000867204,2.83250891270624,3.8109042806687,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.568201724067,3.22788670461367,2.10720996964787,3.44870631990508,3.51454775266029,1.34242268082221,1.93449845124357,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.44247976906445,2.81954393554187,1.73239375982297,2.85247999363686,2.88252453795488,2.71767050300226,3.17318626841227,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.38916608436453,2.07918124604763,1.25527250510331,2.11727129565576,2.22271647114758,2.91855453055027,3.62838893005031,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.06818586174616,2.40654018043396,1.25527250510331,2.49415459401844,2.51188336097887,0.698970004336019,3.25527250510331,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.64532400156229,3.55193769536484,2.82477646247555,3.45651785780526,3.30642502755069,2.95856388322197,3.95818149756495,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.90848501887865,2.76342799356294,2.04532297878666,2.75587485567249,2.69019608002851,3.04139268515823,3.83250891270624,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.69897000433602,3.07918124604763,1.91907809237607,3,3.04139268515823,2.14612803567824,2.42324587393681,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,4,3.82801506422398,2.53781909507327,3.86510397464113,4.01703333929878,3.29666519026153,3.58319877396862,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.19589965240923,2.8662873390842,1.93951925261862,3.12385164096709,3.2405492482826,2.85186960072977,3.62736585659273,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.10380372095596,3.53781909507327,2.7160033436348,3.1430148002541,0.903089986991944,2.68394713075151,4.64836001098093,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.53402610605614,3.89597473235906,3.17609125905568,3.84447717574568,1.51851393987789,2.75815462196739,3.66651798055488,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.55630250076729,2.78532983501077,2.41329976408125,2.41497334797082,0.954242509439325,4.07918124604763,4.87040390527903,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,0,1.43136376415899,1.69019608002851,0.602059991327962,0,1.72427586960079,2.40483371661994,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.56525734342021,3.80563676630594,3.39794000867204,3.88598281135497,0.698970004336019,2.00432137378264,2.92064500140679,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.68124123737559,2.78532983501077,1.46239799789896,1,0,3.27875360095283,2.98677173426625,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.07918124604762,1.25527250510331,0.602059991327962,0.602059991327962,0,2.74741180788642,3.23299611039215,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.81954393554187,1.77815125038364,0.301029995663981,0.845098040014257,0,1.88081359228079,1.95424250943932,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.16136800223497,2.9731278535997,2.32428245529769,2.50785587169583,1.78532983501077,3.38381536598043,3.55144999797288,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,0,4.27646180417325,2.61278385671974,2.73239375982297,2.51851393987789,3.5910646070265,2.85125834871908,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.98227123303957,3.60205999132796,3.11058971029925,3.19312459835446,0.778151250383644,4.19865708695442,4.70156798505593,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,4.39269695325967,4.78532983501077,4.41995574848976,4.62428209583567,3.19312459835446,4.15836249209525,4.48287358360875,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,1.14612803567824,1.64345267648619,2.09342168516223,0.845098040014257,0,2.10720996964787,3.43870053290074,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.30770992340481,2.17318626841227,1.30102999566398,0.477121254719662,0,2.74507479158206,3.4782778319196,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.68124123737559,3.03140846425162,2.47421626407626,3.05384642685225,0,2.66651798055488,3,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,4.60205999132796,2.60205999132796,1.84509804001426,2.77815125038364,0.778151250383644,2.90308998699194,2.33845649360461,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.94448267215017,4.80661405146321,4.85810389002999,4.98068497436332,0,2.46239799789896,4.95568775031351,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.82665779187587,4.02118929906994,3.14612803567824,4.24797326636181,2.8750612633917,2.46239799789896,3.17609125905568,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.04139268515823,3.20411998265593,2.34439227368511,3.30319605742049,1.41497334797082,0,3.15533603746506,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.46239799789896,2.98497712641549,2.47567118832443,3.25767857486918,1.75587485567249,1.85733249643127,2.87852179550121,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.39794000867204,4.02118929906994,3.68033551341456,4.13033376849501,0.778151250383644,2.72427586960079,3.36361197989214,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.26951294421792,3.69722934275972,0,4.02938377768521,3.20411998265593,2.19865708695442,3.11394335230684,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.93449845124357,3.22271647114758,1.47712125471966,3.31175386105575,1.60205999132796,1,2.83884909073726,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.17609125905568,1.34242268082221,0.954242509439325,1.77815125038364,1.04139268515823,0,0,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.60205999132796,2.9731278535997,2.32221929473392,2.91381385238372,1.38021124171161,2.5910646070265,3.23044892137827,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,0.778151250383644,3.47567118832443,4.47697646575953,4.41624097236815,1.82607480270083,0.778151250383644,1.41497334797082,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2,2.30102999566398,2.04139268515823,2.82607480270083,1.04139268515823,2,2.81291335664286,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.46239799789896,3.10037054511756,2.36361197989214,2.91381385238372,0.903089986991944,2.35793484700045,2.91698004732038,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.19033169817029,3.43775056282039,2.91169015875386,3.73639650227664,2.26481782300954,3.05690485133647,3.97127584873811,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,3.59217675739587,3.63245729218472,2.79657433321043,3.78103693862113,3.0899051114394,3.25527250510331,4.06069784035361,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,4.10397466938639,4.37103089946633,3.78153996860594,4.53474932767523,3.71499996741204,3.60249406880728,3.93140701355657,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,0,0.903089986991944,0.903089986991944,2,0.778151250383644,2.47712125471966,3.71011736511182,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.47712125471966,2.84509804001426,2.44715803134222,3.23044892137827,1.55630250076729,2.88081359228079,3.96614173273903,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.02938377768521,2.15533603746506,1.53147891704226,2.34635297445064,0.301029995663981,2.28555730900777,3.12385164096709,log10(μL/L),log10(μL/L),1,
sguys99/Duval_Classification_41.xlsx,2.12710479836481,2.12710479836481,2.19589965240923,1.65321251377534,0,3.00346053210951,4.02234587626988,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2,2.30102999566398,2.30102999566398,2.30102999566398,1.30102999566398,3,4,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,0,2.35218251811136,2.35218251811136,2.04139268515823,0.477121254719662,2.89486965674525,3.65321251377534,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.02118929906994,2.09691001300806,1.85125834871908,2.22010808804006,1,3.30102999566398,4.25527250510331,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2,1.69897000433602,1.81291335664286,1.69897000433602,1.17609125905568,2.69897000433602,3.69897000433602,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2,1.84509804001426,1.84509804001426,2.23044892137827,1,3,4,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17609125905568,0,0,2.34242268082221,0.903089986991944,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,0,2.35024801833416,2.35024801833416,2.04921802267018,0.698970004336019,3.33243845991561,3.82736927305383,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.30102999566398,1.69897000433602,1.69897000433602,2.30102999566398,0.477121254719662,3,4.30102999566398,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.92941892571429,0,1.90308998699194,1.54406804435028,1.84509804001426,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.24303804868629,0,2,2.57403126772772,0.477121254719662,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.90308998699194,0,2.30102999566398,2,0.602059991327962,2.90308998699194,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17609125905568,0,2.30102999566398,2,1.17609125905568,3,4,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.09691001300806,2,2,2.17609125905568,1.30102999566398,2.69897000433602,3.77815125038364,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.30102999566398,0.477121254719662,1.69897000433602,2.30102999566398,0,3,4.30102999566398,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.69897000433602,1.47712125471966,0,0,0.698970004336019,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2,1.84509804001426,1.84509804001426,2.23044892137827,1,3,4,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.97772360528885,2.44715803134222,2.39794000867204,2.17609125905568,1,2.84509804001426,3.90308998699194,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.77815125038364,1.60205999132796,1.69897000433602,1.77815125038364,0.477121254719662,2.73239375982297,3.70757017609794,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.92427928606188,1.89762709129044,1.7160033436348,2.22010808804006,1.7481880270062,2.82801506422398,3.90676588954073,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.81954393554187,2.04532297878666,1.95424250943932,2.04139268515823,1.17609125905568,2.93701610746481,4.10277661488344,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.37106786227174,2.25527250510331,2.43136376415899,2.16136800223498,2.52633927738984,2.82736927305383,3.62900161928699,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.39794000867204,2.17609125905568,2.17609125905568,2.39794000867204,2.17609125905568,3,4,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17609125905568,0,0,2.34242268082221,2.17609125905568,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.30102999566398,1.69897000433602,1.69897000433602,2.30102999566398,1.47712125471966,3,4.30102999566398,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.12710479836481,2.35024801833416,2.74036268949424,2.35024801833416,2.18752072083646,2.82736927305383,3.55436800099009,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.39794000867204,0,1.17609125905568,2.17609125905568,2.44715803134222,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17609125905568,0,1.90308998699194,2.50514997831991,1.34242268082221,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,0,2.17609125905568,2.74036268949424,2.30102999566398,2.17609125905568,2.90308998699194,3.69897000433602,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17609125905568,0,2.30102999566398,2.30102999566398,2.17609125905568,3,4,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.30102999566398,2,2,2,1.69897000433602,2.69897000433602,4,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.39794000867204,2.27875360095283,2.25527250510331,2.39794000867204,2.25527250510331,3,4,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.8750612633917,1.54406804435028,1.69897000433602,2.04139268515823,1.90308998699194,2.60205999132796,3.72427586960079,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17897694729317,2.11727129565576,1.86332286012046,2.39794000867204,2.42488163663107,2.92839585225671,4.07254398564365,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,3.91844974240116,3.04921802267018,2.89431606268444,3.12839926871781,4.29473069048433,2.65127801399814,3.7481880270062,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.49136169383427,0.778151250383644,0.903089986991944,0.477121254719662,0,2.41497334797082,2.8481891169914,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.34242268082221,0.845098040014257,0.602059991327962,0.698970004336019,0,2.25527250510331,2.81291335664286,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.90308998699194,1.25527250510331,1.30102999566398,0,0,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.23044892137827,1.20411998265592,0.903089986991944,0,0,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.69897000433602,1,1,1,0.698970004336019,3,4,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07918124604763,0,0,1,0.698970004336019,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17609125905568,0,0,0.903089986991944,0.477121254719662,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.92941892571429,0,0,0.954242509439325,0.698970004336019,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.84509804001426,0,0,1.47712125471966,0.602059991327962,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.13033376849501,0,0,1.47712125471966,0.602059991327962,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,3,0,0,1.30102999566398,1.20411998265592,0,0,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,0.778151250383644,1.04139268515823,0.845098040014257,0.477121254719662,0,2.39794000867204,2.90308998699194,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.17609125905568,2.07918124604763,2.11394335230684,1.60205999132796,0,3.04139268515823,3.60205999132796,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.30102999566398,1.47712125471966,1.39794000867204,0.602059991327962,0.301029995663981,2.51851393987789,2.95424250943933,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.47712125471966,1.47712125471966,1.39794000867204,0.602059991327962,0.301029995663981,2.51851393987789,2.95424250943933,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.12491202160145,2.02138966371108,1.9501078336822,2.18933764117883,1.06608974099234,2.88768212085393,3.89327633730435,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.15082173054999,1.80955206303259,1.89491269052496,2.00285515896872,1.15466034229461,2.82959834698834,4.05177380442972,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.85387343593907,1.73047273080332,1.84521506639882,2.41342351720518,1.35433037699162,2.78442651079819,4.01849758580387,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.15291128447689,1.76024050953116,1.83786316240538,2.4401919724849,0.727033325603284,2.8414665149019,3.71206443929329,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.0678603238794,1.91972187425951,1.71920491462456,2.1946569393558,1.65732033958577,2.85341098488783,3.99375122672724,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.83745356159745,1.86409687650285,1.88806079769225,1.92658026145114,1.67582413182836,2.76598144750227,3.91145018929924,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.92975008792841,1.81034118218627,1.7134674039062,2.06734702379756,1.41615123198787,2.87634643190902,4.09118600752315,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.03829953480665,1.99192571841165,1.72310923604751,2.17585484049821,1.41488771678201,2.79339051338043,3.70834383801065,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.16487493026826,1.90831602068092,1.85043788127592,2.28075391068136,1.27583661975659,2.83152609462041,3.94217421247902,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.16684428168532,1.89476260562163,1.73134053429295,2.07072695898134,1.65612246412754,2.87498893158067,3.92697785325027,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.87031713927162,2.01788254169006,1.91764172198022,2.28471373318109,1.30866254476014,2.79978854061328,3.94157300922034,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.1683600148086,1.77821444516861,1.91751540149802,2.33539264468685,0.915216659344044,2.80926243370857,4.04860732661406,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.16478403691311,1.96850170237519,1.89706370277674,2.03656614758629,1.59848242268004,2.8820420029734,3.88352103467692,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.01571094078576,1.96736559321007,1.74814628386492,1.93364864123639,1.328740862352,2.80311632543341,4.05305693686534,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.12065697287345,1.82367769534016,1.88300359197787,2.09784254311161,1.15713902877028,2.92260893314291,3.94565179286988,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.86195100511289,1.90171715814407,1.84968837009658,2.1143815228203,1.34210416386504,2.95122034253179,3.7309861034833,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.99104219475933,1.65619214776554,1.94899448291184,2.1855894264599,0.876988876419272,2.90465581362805,3.81220507207212,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.15355938525347,1.64124111850136,1.88058301047448,2.23484319240419,0.963917376593652,2.82203444882129,4.03349968860795,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.11826029269206,1.88736874026623,1.91388387944572,1.89660047858186,1.67464419426264,2.87521466383977,3.94647876129846,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.16540554138492,1.97562343535034,1.83347802119593,2.07094650042839,1.68068284081869,2.76252615549642,3.79978822676719,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.07560776903439,2.02276127647222,1.82798705778864,2.37332257965991,1.47762480173718,2.93765374287229,3.89180967864133,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,1.80081362297607,1.69102341655045,1.91914376433175,1.82235419133517,0.764149110996598,2.93281626602217,3.99556389376824,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.13488325825178,1.90209897115741,1.72704318054127,2.4221758822407,1.14720177000329,2.92137106910098,3.82051589823208,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.15854157841163,1.86247334028568,1.74293586852255,2.34374878555858,1.29222178837987,2.80199477119613,4.03876207064204,log10(μL/L),log10(μL/L),0,
sguys99/Duval_Classification_41.xlsx,2.08309452077294,1.61101282946885,1.75538347854645,2.22399918747564,1.61905282126963,2.87735305802328,3.84624503606693,log10(μL/L),log10(μL/L),0,
